,overall,brand,price,reviewTime_y,reviewText,summary
46236,4,H&R Block,54.0,"06 7, 2016","I have used this tool for around 10 years. I do my own taxes and several family members as well. One year I did use Turbo tax and this was easier for me by far.
First and foremost, it just works by asking questions and you fill in the blanks. Turbo tax had menus with options and I felt like I had to remember to check all the options. I would think that editing your taxes might be easier on Turbotax, but for the initial run and the type of taxes I was knocking out, the H&R Block was easier.
Second, the five free Federal tax returns were nice as well.
The bad is that five is the magic number and then you have to buy a new package. But when you do that and install the new package, it makes it incredibly hard to do anything with the first package. And you can't just look at old returns unless you have kept all the old State packages which you had to buy after the first free one. It won't even let you look at an old return without the message ""You must have the State software"". Geez, let me look at my old stuff without going through that.",Turbo tax had menus with options and I felt like I had to remember to check all the options
46237,4,H&R Block,54.0,"05 29, 2016",Not the best. Could not navigate easily.,Four Stars
46238,4,H&R Block,54.0,"05 24, 2016",Does what it is suppose to do. Make doing your taxes simple,H&R Block 2015 Deluxe + State Tax Software...
46239,4,H&R Block,54.0,"05 23, 2016","good product,keeps you on task","good product, keeps you on task"
46240,4,H&R Block,54.0,"05 23, 2016",Would recommend.,Would recommend.
46241,4,H&R Block,54.0,"05 20, 2016","I've been using H&R Block for years, mainly because I have a strong dislike for Intuit (and by extension, TurboTax). It works fine. The interface is pretty homely, but it gets the job done. I don't trust web-based tax filing software. If the company gets hacked or goes out of business, you're screwed. I'd rather have the software and data files on my own machine.

It annoys me that Block charges $20 to e-file my CA state taxes, but whatever. The software is cheap enough, so I just include that in the price.",No issues
46242,4,H&R Block,54.0,"05 18, 2016","I'm writing this review in hopes of helping someone who is searching for the elusive self-employed health insurance deduction with Obamacare, something very few tax software programs have gotten right the last couple years.

This year, it's okay. It did the job, after screwing me over in 2014 and not being able to handle the Affordable Care Act deduction for the self-employed (and giving an error notice at the END of the return interview process with hours spent, that I instead need to contact an HR Block office and pay to have them finish my return!), it appears HR Block yet again screwed over many customers not having this in their program for 2015 returns, EXCEPT with the last final late update done the end of March 2016 it appears it is now working. ...Because it did shockingly allow my self-employed health insurance deduction for Obamacare this time even though several blogs I read earlier in 2016 (for 2015 return) said HR Block software had not been updated for this feature leaving alot of customers in the lurch. Well it appears they finally got it right.
For all those who filed their returns early and missed this deduction, you may want to re-open your software, do an update, and see if your tax liability changes or if it now accepts the self-employed health insurance deduction for Obamacare as you could possibly want to file an amended return if the savings are great enough. For me they would've been. Lucky for me I guess I waited til the last minute (they say the early bird gets the worm, but the second mouse gets the cheese, haha). This is only an issue with the self employed who have Obamacare, because all of these programs handle simple old self-employed health insurance deductions (as long as its separate from the Affordable Care Act).

I've found after a disaster this year with TurboTax and a disaster last year with HR Block, that THERE IS NO PERFECT software. They all have some things lacking and issues meaning you will have to pick the 'best of a bad bunch' based on your tax needs. TurboTax also handles the self-employed Obamacare deduction this year, however their program is wrought with errors, glitches, and the inability to import simple data from HR Block last year. As an example, it imported none of my vehicles and depreciation info so I had to abandon them after hours spent with their software and entering data. by contrast HR Block 2015 imported all of the above from the prior year, no issues and no errors.
This year somehow HR Block got it right though, albeit the last minute, and I'd use the program again next time. Just remember on a complicated return, there is no perfect software in my opinion. Do your research and pick the best one, and be prepared to buy a second set of software if you have to. Seems wasteful but its deductible, and better than having to pay an accountant $700 for a complex return.

Hope this has helped someone who had the same issues as I did with the self-employed health deduction. Any questions post them & I'll respond as soon as I can.",Obamacare Affordable Care Act Deduction for Self-employed appears to finally work
46243,4,H&R Block,54.0,"05 18, 2016",It did the trick and had the Amazon perk for 2015.,Did the Job
46244,4,H&R Block,54.0,"05 17, 2016",Worked great for the federal but the state wouldn't load no matter how many times I tried. I called H&R Block directly and they sent me a download for the State return and that one worked. Overall it was a good price and product but the State hassle removes a star.,Worked great for the federal but the state wouldn't load no ...
46245,4,H&R Block,54.0,"05 16, 2016","Easy setup and simplified data entry.  Minimizes effort of preparing taxes.  Enabled easy connectivity to professional tax support at local HRBlock offices, if needed.",Simplifies Tax Preparation.  Professional Support
46246,4,H&R Block,54.0,"05 15, 2016",Very good program,Four Stars
46247,4,H&R Block,54.0,"05 15, 2016",Did the job again.,It did the job.
46248,4,H&R Block,54.0,"05 15, 2016","<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/H-R-Block-2015-Deluxe-State-Tax-Software-Refund-Bonus-Offer-Windows-Download/dp/B01637RMYU/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">H&R Block 2015 Deluxe + State Tax Software +  Refund Bonus Offer - Windows Download</a>

nothing exciting about taxes and tax software...

the does the job and it fairly straight forward to use, biggest plus is that it is a lot less expensive than turbo tax!",fairly easy to use and cheaper than the other software...
46249,4,H&R Block,54.0,"05 14, 2016","Great software but if you need to file a corrected return, good luck! It's otherwise terrific. Four stars not five stars only because it's miserably difficult to figure out how to use it to file an amended Fed 1040.",Great software but if you need to file a corrected ...
46250,4,H&R Block,54.0,"05 13, 2016",worked as expected with no major problems on a simple return,Four Stars
