Unnamed: 0,Topic2: Problemas de funcionamiento,Topic6: Falta de metodos de importacion de datos,Topic8: Falta de funciones y de opciones de calidad de vida,Topic12:  Problemas Intalacion nueva version,Dom_Topic
25568,0.3,0.03,0.03,0.03,2
25569,0.56,0.23,0.01,0.01,2
25570,0.51,0.03,0.03,0.04,2
25571,0.56,0.23,0.01,0.01,2
25572,0.51,0.03,0.03,0.04,2
25573,0.68,0.03,0.02,0.02,2
25574,0.7,0.04,0.01,0.06,2
25575,0.77,0.05,0.01,0.02,2
25576,0.82,0.01,0.03,0.02,2
25577,0.19,0.02,0.02,0.48,12
25578,0.61,0.03,0.02,0.03,2
25579,0.7,0.04,0.01,0.06,2
25580,0.77,0.05,0.01,0.02,2
25581,0.82,0.01,0.03,0.02,2
25582,0.19,0.02,0.02,0.48,12
25583,0.61,0.03,0.02,0.03,2
25584,0.26,0.03,0.03,0.13,2
25585,0.72,0.01,0.01,0.07,2
25586,0.59,0.02,0.02,0.02,2
25587,0.45,0.05,0.02,0.25,2
25588,0.14,0.07,0.07,0.04,2
25589,0.51,0.05,0.03,0.03,2
25590,0.67,0.02,0.02,0.04,2
25591,0.58,0.02,0.01,0.14,2
25592,0.33,0.02,0.02,0.28,2
25593,0.35,0.03,0.02,0.23,2
25594,0.31,0.04,0.04,0.06,2
25595,0.23,0.07,0.06,0.04,2
25596,0.46,0.02,0.02,0.22,2
25597,0.71,0.01,0.01,0.07,2
25598,0.62,0.02,0.02,0.07,2
25599,0.58,0.02,0.02,0.16,2
25600,0.29,0.02,0.02,0.42,12
25601,0.54,0.02,0.04,0.03,2
25602,0.55,0.02,0.05,0.09,2
25603,0.62,0.02,0.02,0.05,2
25604,0.35,0.04,0.04,0.06,2
25605,0.53,0.02,0.02,0.07,2
25606,0.79,0.01,0.01,0.03,2
25607,0.17,0.02,0.02,0.43,12
25608,0.6,0.14,0.01,0.02,2
25609,0.63,0.02,0.02,0.08,2
25610,0.55,0.1,0.03,0.02,2
25611,0.54,0.1,0.13,0.03,2
25612,0.46,0.03,0.03,0.03,2
25613,0.51,0.07,0.03,0.09,2
25614,0.66,0.02,0.02,0.01,2
25615,0.25,0.05,0.04,0.06,2
25616,0.72,0.08,0.02,0.12,2
25617,0.37,0.08,0.03,0.25,2
25618,0.33,0.03,0.03,0.04,2
25619,0.71,0.01,0.01,0.07,2
25620,0.65,0.01,0.02,0.19,2
25621,0.76,0.01,0.03,0.01,2
25622,0.51,0.07,0.02,0.07,2
25623,0.48,0.03,0.03,0.03,2
25624,0.59,0.34,0.02,0.01,2
25625,0.59,0.02,0.02,0.05,2
25626,0.23,0.02,0.02,0.44,12
25627,0.58,0.06,0.02,0.03,2
25628,0.63,0.01,0.01,0.15,2
25629,0.69,0.02,0.02,0.03,2
25630,0.69,0.02,0.03,0.02,2
25631,0.54,0.02,0.03,0.03,2
25632,0.66,0.07,0.02,0.07,2
25633,0.62,0.14,0.01,0.03,2
25634,0.66,0.03,0.02,0.03,2
25635,0.66,0.05,0.01,0.06,2
25636,0.62,0.05,0.03,0.02,2
25637,0.71,0.11,0.01,0.09,2
25638,0.45,0.05,0.31,0.02,2
25639,0.55,0.1,0.02,0.02,2
25640,0.3,0.03,0.06,0.25,2
25641,0.19,0.04,0.04,0.14,2
25642,0.76,0.02,0.02,0.01,2
25643,0.63,0.02,0.02,0.04,2
25644,0.09,0.05,0.05,0.05,2
25645,0.7,0.04,0.02,0.05,2
25646,0.47,0.03,0.03,0.05,2
25647,0.21,0.02,0.02,0.43,12
25648,0.06,0.0,0.0,0.9,12
25649,0.23,0.02,0.02,0.45,12
25650,0.11,0.03,0.02,0.54,12
25651,0.85,0.01,0.01,0.01,2
25652,0.47,0.01,0.01,0.31,2
25653,0.06,0.02,0.02,0.59,12
25654,0.48,0.02,0.02,0.28,2
25655,0.46,0.04,0.03,0.03,2
25656,0.06,0.0,0.0,0.9,12
25657,0.53,0.02,0.02,0.06,2
25658,0.29,0.04,0.04,0.05,2
25659,0.44,0.15,0.02,0.13,2
25660,0.32,0.04,0.04,0.03,2
25661,0.78,0.13,0.01,0.02,2
25662,0.43,0.21,0.05,0.04,2
25663,0.34,0.32,0.02,0.06,2
25664,0.15,0.01,0.01,0.6,12
25665,0.44,0.02,0.14,0.02,2
25666,0.06,0.0,0.0,0.9,12
25667,0.63,0.04,0.02,0.02,2
25668,0.1,0.03,0.01,0.67,12
25669,0.45,0.03,0.03,0.02,2
25670,0.3,0.04,0.07,0.09,2
25671,0.62,0.02,0.01,0.12,2
25672,0.52,0.09,0.05,0.04,2
25673,0.6,0.02,0.02,0.02,2
25674,0.21,0.04,0.04,0.11,2
25675,0.39,0.02,0.02,0.12,2
25676,0.51,0.02,0.02,0.21,2
25677,0.67,0.02,0.02,0.09,2
25678,0.22,0.06,0.04,0.06,2
25679,0.88,0.05,0.0,0.01,2
25680,0.66,0.03,0.01,0.03,2
25681,0.5,0.03,0.03,0.05,2
25682,0.5,0.06,0.02,0.12,2
25683,0.44,0.38,0.02,0.02,2
25684,0.66,0.02,0.02,0.02,2
25685,0.42,0.03,0.03,0.04,2
25686,0.53,0.03,0.02,0.05,2
25687,0.68,0.02,0.02,0.04,2
25688,0.39,0.02,0.26,0.06,2
25689,0.43,0.03,0.03,0.03,2
25690,0.6,0.02,0.02,0.03,2
25691,0.6,0.02,0.04,0.02,2
25692,0.28,0.02,0.01,0.52,12
25693,0.48,0.02,0.02,0.06,2
25694,0.81,0.02,0.06,0.01,2
25695,0.74,0.01,0.01,0.05,2
25696,0.65,0.01,0.02,0.09,2
25697,0.15,0.04,0.05,0.04,2
25698,0.64,0.15,0.01,0.02,2
25699,0.73,0.01,0.02,0.05,2
25700,0.61,0.1,0.0,0.21,2
25701,0.07,0.0,0.0,0.9,12
25702,0.08,0.03,0.03,0.34,12
25703,0.45,0.01,0.01,0.31,2
25704,0.67,0.01,0.02,0.14,2
25705,0.69,0.04,0.03,0.02,2
25706,0.6,0.05,0.05,0.16,2
25707,0.66,0.02,0.02,0.04,2
25708,0.49,0.04,0.03,0.05,2
25709,0.58,0.04,0.03,0.02,2
25710,0.84,0.03,0.01,0.06,2
25711,0.64,0.02,0.02,0.04,2
25712,0.8,0.05,0.01,0.04,2
25713,0.63,0.02,0.03,0.02,2
25714,0.43,0.02,0.05,0.15,2
25715,0.45,0.03,0.03,0.09,2
25716,0.6,0.02,0.02,0.1,2
25717,0.47,0.02,0.04,0.17,2
25718,0.69,0.02,0.02,0.03,2
25719,0.53,0.03,0.14,0.02,2
25720,0.37,0.03,0.03,0.16,2
25721,0.69,0.01,0.02,0.02,2
25722,0.7,0.02,0.03,0.06,2
25723,0.67,0.01,0.02,0.12,2
25724,0.4,0.06,0.03,0.07,2
25725,0.67,0.02,0.01,0.1,2
25726,0.36,0.01,0.01,0.44,12
25727,0.64,0.03,0.02,0.03,2
25728,0.33,0.01,0.01,0.5,12
25729,0.38,0.03,0.04,0.22,2
25730,0.39,0.02,0.02,0.16,2
25731,0.36,0.27,0.06,0.03,2
25732,0.59,0.02,0.13,0.02,2
25733,0.12,0.01,0.01,0.77,12
25734,0.48,0.02,0.31,0.02,2
25735,0.45,0.05,0.03,0.04,2
25736,0.52,0.02,0.03,0.17,2
25737,0.44,0.03,0.03,0.05,2
25738,0.61,0.29,0.01,0.01,2
25739,0.37,0.03,0.03,0.06,2
25740,0.58,0.02,0.05,0.06,2
25741,0.06,0.05,0.05,0.05,2
25742,0.7,0.02,0.01,0.02,2
25743,0.56,0.02,0.02,0.03,2
25744,0.28,0.03,0.04,0.11,2
25745,0.5,0.2,0.01,0.09,2
25746,0.81,0.02,0.01,0.02,2
25747,0.69,0.16,0.01,0.01,2
25748,0.66,0.06,0.02,0.03,2
25749,0.78,0.01,0.01,0.02,2
25750,0.5,0.03,0.02,0.07,2
25751,0.45,0.16,0.02,0.03,2
25752,0.43,0.01,0.01,0.32,2
25753,0.61,0.02,0.03,0.1,2
25754,0.44,0.01,0.01,0.35,2
25755,0.52,0.01,0.01,0.33,2
25756,0.34,0.03,0.03,0.03,2
25757,0.56,0.02,0.06,0.05,2
25758,0.59,0.06,0.03,0.03,2
25759,0.76,0.01,0.01,0.02,2
25760,0.69,0.17,0.01,0.01,2
25761,0.62,0.03,0.03,0.03,2
25762,0.62,0.03,0.02,0.02,2
25763,0.5,0.02,0.04,0.19,2
25764,0.35,0.04,0.03,0.06,2
25765,0.16,0.04,0.04,0.1,2
25766,0.56,0.11,0.02,0.05,2
25767,0.11,0.02,0.01,0.65,12
25768,0.35,0.03,0.04,0.04,2
25769,0.35,0.03,0.06,0.03,2
25770,0.49,0.02,0.02,0.07,2
25771,0.36,0.03,0.04,0.04,2
25772,0.41,0.03,0.03,0.04,2
25773,0.43,0.02,0.03,0.29,2
25774,0.52,0.03,0.03,0.03,2
25775,0.63,0.02,0.02,0.1,2
25776,0.66,0.02,0.03,0.18,2
25777,0.66,0.06,0.13,0.01,2
25778,0.58,0.07,0.01,0.14,2
25779,0.52,0.01,0.23,0.15,2
25780,0.17,0.05,0.04,0.04,2
25781,0.29,0.03,0.04,0.07,2
25782,0.53,0.09,0.05,0.04,2
25783,0.57,0.02,0.07,0.08,2
25784,0.66,0.02,0.02,0.03,2
25785,0.67,0.02,0.02,0.03,2
25786,0.46,0.42,0.01,0.06,2
25787,0.7,0.02,0.02,0.03,2
25788,0.12,0.04,0.12,0.1,2
25789,0.57,0.04,0.02,0.05,2
25790,0.49,0.02,0.02,0.2,2
25791,0.77,0.02,0.01,0.01,2
25792,0.82,0.01,0.01,0.01,2
25793,0.68,0.02,0.03,0.02,2
25794,0.65,0.03,0.02,0.05,2
25795,0.7,0.07,0.01,0.04,2
25796,0.32,0.03,0.03,0.05,2
25797,0.62,0.18,0.01,0.01,2
25798,0.69,0.02,0.02,0.04,2
25799,0.26,0.04,0.04,0.04,2
25800,0.2,0.02,0.02,0.5,12
25801,0.57,0.03,0.02,0.02,2
25802,0.35,0.24,0.06,0.02,2
25803,0.47,0.01,0.01,0.38,2
25804,0.76,0.01,0.05,0.04,2
25805,0.22,0.06,0.03,0.16,2
25806,0.43,0.08,0.05,0.04,2
25807,0.51,0.02,0.02,0.17,2
25808,0.54,0.19,0.02,0.02,2
25809,0.63,0.02,0.02,0.02,2
25810,0.16,0.04,0.04,0.17,12
25811,0.71,0.01,0.01,0.14,2
25812,0.31,0.04,0.04,0.05,2
25813,0.28,0.25,0.02,0.03,2
25814,0.29,0.04,0.04,0.1,2
25815,0.51,0.03,0.03,0.03,2
25816,0.42,0.2,0.03,0.06,2
25817,0.44,0.02,0.01,0.32,2
25818,0.74,0.05,0.01,0.01,2
25819,0.1,0.05,0.05,0.05,2
25820,0.36,0.08,0.03,0.09,2
25821,0.58,0.02,0.02,0.02,2
25822,0.7,0.01,0.01,0.07,2
25823,0.77,0.02,0.03,0.01,2
25824,0.58,0.18,0.01,0.01,2
25825,0.64,0.02,0.02,0.02,2
25826,0.83,0.01,0.01,0.02,2
25827,0.62,0.02,0.02,0.03,2
25828,0.72,0.01,0.01,0.01,2
25829,0.44,0.08,0.07,0.04,2
25830,0.58,0.03,0.07,0.02,2
25831,0.75,0.04,0.03,0.01,2
25832,0.59,0.02,0.02,0.02,2
25833,0.36,0.42,0.01,0.02,6
25834,0.55,0.08,0.01,0.12,2
25835,0.64,0.02,0.15,0.07,2
25836,0.41,0.02,0.01,0.49,12
25837,0.22,0.1,0.03,0.13,2
25838,0.49,0.03,0.03,0.03,2
25839,0.55,0.2,0.01,0.03,2
25840,0.48,0.03,0.02,0.16,2
25841,0.72,0.01,0.1,0.02,2
25842,0.5,0.02,0.03,0.07,2
25843,0.8,0.01,0.01,0.01,2
25844,0.6,0.02,0.03,0.08,2
25845,0.29,0.03,0.03,0.25,2
25846,0.41,0.03,0.03,0.03,2
25847,0.57,0.03,0.02,0.02,2
25848,0.44,0.02,0.13,0.05,2
25849,0.6,0.03,0.02,0.03,2
25850,0.53,0.02,0.02,0.04,2
25851,0.48,0.03,0.02,0.03,2
25852,0.64,0.02,0.02,0.03,2
25853,0.65,0.02,0.02,0.02,2
25854,0.35,0.05,0.04,0.05,2
25855,0.54,0.03,0.03,0.07,2
25856,0.41,0.2,0.04,0.02,2
25857,0.44,0.04,0.03,0.03,2
25858,0.56,0.03,0.03,0.05,2
25859,0.3,0.02,0.02,0.43,12
25860,0.49,0.03,0.03,0.04,2
25861,0.68,0.01,0.02,0.05,2
25862,0.08,0.05,0.05,0.05,2
25863,0.21,0.13,0.04,0.05,2
25864,0.42,0.04,0.02,0.18,2
25865,0.65,0.03,0.02,0.03,2
25866,0.57,0.02,0.02,0.12,2
25867,0.28,0.03,0.03,0.18,2
25868,0.61,0.02,0.02,0.03,2
25869,0.76,0.1,0.01,0.02,2
25870,0.5,0.02,0.01,0.31,2
25871,0.6,0.02,0.02,0.02,2
25872,0.22,0.04,0.04,0.05,2
25873,0.56,0.06,0.02,0.09,2
25874,0.09,0.05,0.05,0.04,2
25875,0.61,0.03,0.02,0.02,2
25876,0.23,0.04,0.03,0.18,2
25877,0.09,0.02,0.02,0.52,12
25878,0.56,0.02,0.02,0.03,2
25879,0.62,0.03,0.02,0.02,2
25880,0.7,0.04,0.04,0.03,2
25881,0.22,0.06,0.07,0.09,2
25882,0.78,0.01,0.04,0.01,2
25883,0.15,0.02,0.02,0.55,12
25884,0.42,0.02,0.02,0.23,2
25885,0.36,0.02,0.02,0.22,2
25886,0.67,0.04,0.01,0.05,2
25887,0.61,0.03,0.02,0.02,2
25888,0.47,0.02,0.04,0.04,2
25889,0.45,0.02,0.02,0.17,2
25890,0.54,0.02,0.03,0.03,2
25891,0.53,0.14,0.13,0.01,2
25892,0.52,0.03,0.02,0.14,2
25893,0.52,0.03,0.06,0.02,2
25894,0.35,0.07,0.03,0.05,2
25895,0.24,0.02,0.02,0.35,12
25896,0.12,0.14,0.06,0.08,6
25897,0.09,0.02,0.03,0.51,12
25898,0.41,0.07,0.05,0.03,2
25899,0.26,0.17,0.03,0.05,2
25900,0.45,0.07,0.04,0.26,2
25901,0.08,0.02,0.02,0.52,12
25902,0.09,0.05,0.05,0.06,2
25903,0.28,0.05,0.04,0.05,2
25904,0.43,0.03,0.03,0.03,2
25905,0.58,0.07,0.02,0.04,2
25906,0.56,0.02,0.02,0.03,2
25907,0.64,0.03,0.02,0.03,2
25908,0.52,0.02,0.02,0.02,2
25909,0.14,0.13,0.14,0.04,2
25910,0.38,0.31,0.01,0.19,2
25911,0.57,0.03,0.02,0.05,2
25912,0.47,0.03,0.03,0.03,2
25913,0.28,0.04,0.04,0.04,2
25914,0.48,0.02,0.03,0.03,2
25915,0.62,0.02,0.02,0.06,2
25916,0.76,0.01,0.01,0.03,2
25917,0.26,0.03,0.03,0.14,2
25918,0.53,0.03,0.02,0.1,2
25919,0.11,0.11,0.05,0.06,2
25920,0.5,0.02,0.04,0.09,2
25921,0.33,0.06,0.04,0.03,2
25922,0.09,0.02,0.02,0.51,12
25923,0.52,0.15,0.02,0.06,2
25924,0.27,0.03,0.05,0.22,2
25925,0.14,0.08,0.06,0.12,2
25926,0.6,0.03,0.04,0.02,2
25927,0.36,0.04,0.04,0.04,2
25928,0.53,0.02,0.02,0.03,2
25929,0.44,0.04,0.02,0.18,2
25930,0.58,0.03,0.02,0.02,2
25931,0.3,0.04,0.1,0.03,2
25932,0.61,0.03,0.02,0.02,2
25933,0.28,0.04,0.03,0.13,2
25934,0.46,0.16,0.02,0.03,2
25935,0.13,0.04,0.04,0.18,12
25936,0.09,0.03,0.04,0.26,12
25937,0.49,0.03,0.03,0.03,2
25938,0.73,0.02,0.01,0.02,2
25939,0.06,0.04,0.04,0.19,12
25940,0.19,0.04,0.04,0.04,2
25941,0.36,0.02,0.02,0.29,2
25942,0.63,0.03,0.04,0.03,2
25943,0.66,0.14,0.01,0.02,2
25944,0.24,0.04,0.04,0.08,2
25945,0.39,0.13,0.03,0.08,2
25946,0.65,0.02,0.06,0.06,2
25947,0.43,0.03,0.03,0.03,2
25948,0.3,0.04,0.04,0.04,2
25949,0.51,0.03,0.03,0.03,2
25950,0.61,0.01,0.01,0.24,2
25951,0.36,0.03,0.03,0.12,2
25952,0.31,0.05,0.04,0.04,2
25953,0.19,0.03,0.03,0.22,12
25954,0.11,0.12,0.07,0.27,12
25955,0.56,0.03,0.04,0.03,2
25956,0.68,0.01,0.01,0.2,2
25957,0.4,0.03,0.03,0.03,2
25958,0.26,0.03,0.03,0.11,2
25959,0.68,0.03,0.02,0.02,2
25960,0.09,0.02,0.03,0.64,12
25961,0.76,0.01,0.02,0.01,2
25962,0.05,0.05,0.05,0.05,0
25963,0.09,0.01,0.01,0.76,12
25964,0.33,0.04,0.08,0.04,2
25965,0.37,0.03,0.03,0.04,2
25966,0.77,0.01,0.02,0.01,2
25967,0.35,0.03,0.03,0.09,2
25968,0.75,0.02,0.01,0.02,2
25969,0.55,0.03,0.02,0.06,2
25970,0.64,0.07,0.03,0.01,2
25971,0.63,0.26,0.01,0.01,2
25972,0.48,0.04,0.06,0.04,2
25973,0.45,0.03,0.03,0.04,2
25974,0.3,0.02,0.03,0.33,12
25975,0.28,0.04,0.05,0.05,2
25976,0.33,0.02,0.02,0.26,2
25977,0.22,0.03,0.03,0.31,12
25978,0.18,0.03,0.03,0.39,12
25979,0.22,0.03,0.03,0.26,12
25980,0.65,0.02,0.02,0.08,2
25981,0.52,0.13,0.04,0.11,2
25982,0.32,0.03,0.03,0.14,2
25983,0.53,0.02,0.02,0.04,2
25984,0.28,0.02,0.03,0.26,2
25985,0.51,0.02,0.03,0.03,2
25986,0.57,0.02,0.02,0.02,2
25987,0.18,0.05,0.04,0.05,2
25988,0.05,0.05,0.05,0.05,0
25989,0.18,0.04,0.04,0.06,2
25990,0.35,0.03,0.03,0.04,2
25991,0.51,0.03,0.12,0.04,2
25992,0.46,0.03,0.03,0.04,2
25993,0.28,0.04,0.04,0.07,2
25994,0.38,0.03,0.03,0.04,2
25995,0.57,0.03,0.02,0.03,2
25996,0.44,0.03,0.09,0.03,2
25997,0.45,0.03,0.03,0.05,2
25998,0.59,0.13,0.12,0.01,2
25999,0.73,0.02,0.02,0.02,2
26000,0.49,0.02,0.02,0.03,2
26001,0.53,0.04,0.02,0.03,2
26002,0.48,0.03,0.03,0.06,2
26003,0.59,0.02,0.02,0.03,2
26004,0.31,0.04,0.04,0.03,2
26005,0.4,0.05,0.03,0.03,2
26006,0.13,0.05,0.05,0.05,2
26007,0.28,0.04,0.04,0.04,2
26008,0.05,0.05,0.05,0.05,0
26009,0.24,0.04,0.04,0.04,2
26010,0.25,0.04,0.04,0.04,2
26011,0.2,0.04,0.04,0.05,2
26012,0.65,0.03,0.07,0.04,2
26013,0.62,0.02,0.02,0.02,2
26014,0.2,0.04,0.04,0.08,2
26015,0.45,0.03,0.03,0.03,2
26016,0.4,0.03,0.04,0.03,2
26017,0.69,0.02,0.02,0.02,2
26018,0.17,0.11,0.06,0.05,2
26019,0.32,0.09,0.03,0.06,2
26020,0.46,0.02,0.02,0.15,2
26021,0.29,0.05,0.05,0.03,2
26022,0.31,0.03,0.04,0.04,2
26023,0.76,0.02,0.09,0.01,2
26024,0.09,0.05,0.05,0.05,2
26025,0.29,0.03,0.03,0.13,2
26026,0.49,0.02,0.02,0.03,2
26027,0.54,0.03,0.03,0.02,2
26028,0.46,0.02,0.02,0.2,2
26029,0.2,0.02,0.02,0.47,12
26030,0.53,0.03,0.02,0.03,2
26031,0.6,0.02,0.02,0.02,2
26032,0.56,0.26,0.01,0.01,2
26033,0.65,0.04,0.02,0.04,2
26034,0.59,0.01,0.01,0.19,2
26035,0.54,0.19,0.02,0.02,2
26036,0.65,0.01,0.23,0.03,2
26037,0.11,0.03,0.03,0.3,12
26038,0.6,0.03,0.01,0.16,2
26039,0.65,0.02,0.02,0.02,2
26040,0.45,0.04,0.02,0.11,2
26041,0.32,0.03,0.03,0.18,2
26042,0.07,0.03,0.03,0.3,12
26043,0.73,0.04,0.01,0.01,2
26044,0.42,0.01,0.01,0.32,2
26045,0.37,0.08,0.14,0.14,2
26046,0.6,0.08,0.14,0.09,2
26047,0.1,0.03,0.04,0.3,12
26048,0.2,0.05,0.04,0.04,2
26049,0.68,0.01,0.04,0.17,2
26050,0.49,0.03,0.02,0.19,2
26051,0.66,0.01,0.01,0.1,2
26052,0.44,0.02,0.02,0.12,2
26053,0.12,0.04,0.05,0.19,12
26054,0.68,0.03,0.02,0.05,2
26055,0.55,0.01,0.26,0.04,2
26056,0.44,0.03,0.03,0.03,2
26057,0.06,0.04,0.04,0.16,12
26058,0.57,0.02,0.02,0.03,2
26059,0.54,0.02,0.02,0.03,2
26060,0.6,0.02,0.02,0.11,2
26061,0.74,0.01,0.01,0.03,2
26062,0.15,0.05,0.05,0.05,2
26063,0.63,0.04,0.02,0.03,2
26064,0.68,0.01,0.04,0.06,2
26065,0.35,0.04,0.03,0.04,2
26066,0.06,0.04,0.05,0.16,12
26067,0.44,0.03,0.03,0.03,2
26068,0.49,0.03,0.03,0.03,2
26069,0.53,0.02,0.02,0.07,2
26070,0.25,0.04,0.04,0.04,2
26071,0.44,0.08,0.03,0.03,2
26072,0.42,0.04,0.02,0.16,2
26073,0.74,0.12,0.01,0.01,2
26074,0.56,0.02,0.02,0.15,2
26075,0.6,0.02,0.02,0.06,2
26076,0.36,0.04,0.04,0.04,2
26077,0.8,0.01,0.01,0.02,2
26078,0.65,0.02,0.02,0.17,2
26079,0.65,0.17,0.01,0.05,2
26080,0.76,0.01,0.01,0.02,2
26081,0.43,0.06,0.03,0.03,2
26082,0.49,0.03,0.03,0.08,2
26083,0.32,0.03,0.03,0.19,2
26084,0.67,0.04,0.02,0.01,2
26085,0.39,0.32,0.02,0.05,2
26086,0.31,0.03,0.03,0.15,2
26087,0.4,0.19,0.02,0.03,2
26088,0.55,0.02,0.02,0.13,2
26089,0.36,0.13,0.03,0.11,2
26090,0.49,0.02,0.02,0.17,2
26091,0.18,0.04,0.04,0.04,2
26092,0.63,0.02,0.02,0.05,2
26093,0.25,0.01,0.01,0.52,12
26094,0.43,0.03,0.04,0.19,2
26095,0.67,0.14,0.01,0.02,2
26096,0.51,0.02,0.03,0.03,2
26097,0.27,0.04,0.04,0.04,2
26098,0.49,0.02,0.02,0.18,2
26099,0.69,0.03,0.02,0.02,2
26100,0.19,0.03,0.03,0.26,12
26101,0.28,0.01,0.01,0.55,12
26102,0.04,0.03,0.03,0.48,12
26103,0.49,0.05,0.02,0.04,2
26104,0.05,0.06,0.06,0.09,12
26105,0.24,0.07,0.04,0.04,2
26106,0.26,0.04,0.04,0.05,2
26107,0.06,0.06,0.05,0.05,2
26108,0.46,0.03,0.03,0.04,2
26109,0.63,0.05,0.02,0.02,2
26110,0.58,0.03,0.04,0.07,2
26111,0.64,0.03,0.02,0.03,2
26112,0.48,0.03,0.03,0.03,2
26113,0.3,0.06,0.04,0.03,2
26114,0.21,0.04,0.04,0.09,2
26115,0.63,0.12,0.02,0.02,2
26116,0.65,0.02,0.02,0.02,2
26117,0.58,0.04,0.05,0.02,2
26118,0.43,0.22,0.02,0.03,2
26119,0.58,0.02,0.02,0.03,2
26120,0.14,0.04,0.04,0.24,12
26121,0.26,0.01,0.01,0.51,12
26122,0.6,0.03,0.02,0.06,2
26123,0.16,0.03,0.03,0.19,12
26124,0.33,0.01,0.01,0.5,12
26125,0.64,0.02,0.02,0.02,2
26126,0.37,0.02,0.02,0.34,2
26127,0.05,0.05,0.05,0.05,0
26128,0.39,0.03,0.03,0.15,2
26129,0.48,0.09,0.03,0.03,2
26130,0.24,0.04,0.05,0.04,2
26131,0.57,0.13,0.02,0.04,2
26132,0.3,0.04,0.04,0.04,2
26133,0.36,0.03,0.03,0.05,2
26134,0.07,0.05,0.05,0.08,12
26135,0.53,0.02,0.02,0.08,2
26136,0.7,0.04,0.03,0.04,2
26137,0.24,0.04,0.04,0.04,2
26138,0.66,0.02,0.02,0.02,2
26139,0.21,0.05,0.04,0.05,2
26140,0.69,0.02,0.02,0.02,2
26141,0.65,0.02,0.02,0.02,2
26142,0.44,0.13,0.02,0.11,2
26143,0.61,0.05,0.08,0.04,2
26144,0.2,0.04,0.04,0.04,2
26145,0.11,0.07,0.05,0.04,2
26146,0.24,0.04,0.04,0.11,2
26147,0.55,0.03,0.02,0.05,2
26148,0.34,0.11,0.05,0.15,2
26149,0.7,0.02,0.01,0.05,2
26150,0.73,0.06,0.01,0.03,2
26151,0.77,0.02,0.03,0.03,2
26152,0.82,0.01,0.01,0.03,2
26153,0.4,0.07,0.03,0.05,2
26154,0.38,0.21,0.03,0.03,2
26155,0.29,0.08,0.05,0.05,2
26156,0.71,0.03,0.03,0.02,2
26157,0.38,0.09,0.03,0.05,2
26158,0.62,0.02,0.02,0.02,2
26159,0.21,0.06,0.04,0.06,2
26160,0.05,0.05,0.05,0.13,12
26161,0.52,0.04,0.04,0.15,2
26162,0.08,0.04,0.03,0.35,12
26163,0.54,0.19,0.03,0.01,2
26164,0.56,0.04,0.02,0.02,2
26165,0.52,0.08,0.03,0.05,2
26166,0.31,0.04,0.04,0.04,2
26167,0.31,0.03,0.03,0.16,2
26168,0.61,0.26,0.01,0.01,2
26169,0.66,0.02,0.19,0.01,2
26170,0.29,0.03,0.02,0.38,12
26171,0.72,0.07,0.01,0.01,2
26172,0.54,0.02,0.03,0.09,2
26173,0.17,0.03,0.03,0.24,12
26174,0.31,0.04,0.03,0.05,2
26175,0.35,0.07,0.11,0.03,2
26176,0.66,0.01,0.01,0.09,2
26177,0.54,0.03,0.02,0.03,2
26178,0.25,0.03,0.14,0.08,2
26179,0.15,0.04,0.04,0.18,12
26180,0.34,0.01,0.01,0.41,12
26181,0.14,0.03,0.03,0.48,12
26182,0.17,0.04,0.04,0.04,2
26183,0.22,0.05,0.04,0.11,2
26184,0.22,0.11,0.04,0.03,2
26185,0.51,0.03,0.03,0.04,2
26186,0.65,0.02,0.01,0.1,2
26187,0.62,0.03,0.02,0.02,2
26188,0.6,0.08,0.02,0.04,2
26189,0.23,0.07,0.04,0.05,2
26190,0.67,0.01,0.02,0.07,2
26191,0.47,0.35,0.01,0.01,2
26192,0.49,0.02,0.02,0.2,2
26193,0.39,0.03,0.03,0.04,2
26194,0.53,0.02,0.02,0.03,2
26195,0.48,0.03,0.03,0.04,2
26196,0.73,0.01,0.01,0.02,2
26197,0.57,0.03,0.03,0.03,2
26198,0.18,0.04,0.04,0.04,2
26199,0.42,0.07,0.02,0.16,2
26200,0.85,0.01,0.01,0.02,2
26201,0.53,0.03,0.02,0.03,2
26202,0.15,0.05,0.04,0.04,2
26203,0.06,0.04,0.04,0.32,12
26204,0.43,0.02,0.02,0.12,2
26205,0.18,0.03,0.03,0.34,12
26206,0.38,0.03,0.03,0.03,2
26207,0.46,0.05,0.08,0.05,2
26208,0.49,0.02,0.02,0.02,2
26209,0.26,0.04,0.08,0.09,2
26210,0.17,0.04,0.04,0.05,2
26211,0.21,0.04,0.04,0.07,2
26212,0.65,0.07,0.01,0.13,2
26213,0.59,0.02,0.02,0.08,2
26214,0.61,0.01,0.02,0.15,2
26215,0.81,0.01,0.01,0.01,2
26216,0.64,0.01,0.01,0.18,2
26217,0.31,0.07,0.05,0.06,2
26218,0.18,0.05,0.04,0.06,2
26219,0.18,0.04,0.04,0.04,2
26220,0.55,0.06,0.02,0.02,2
26221,0.45,0.03,0.03,0.04,2
26222,0.27,0.04,0.04,0.04,2
26223,0.74,0.06,0.01,0.02,2
26224,0.51,0.03,0.02,0.04,2
26225,0.71,0.01,0.07,0.01,2
26226,0.09,0.05,0.05,0.05,2
26227,0.17,0.1,0.03,0.14,2
26228,0.76,0.01,0.01,0.01,2
